role,skill_name,jobs,share_pct
cloud platform engineer,CI/CD,5,12.8
cloud platform engineer,Python,5,12.8
cloud platform engineer,Jenkins,4,10.3
cloud platform engineer,Docker,4,10.3
cloud platform engineer,GitLab,3,7.7
cloud platform engineer,Agile / Scrum,3,7.7
cloud platform engineer,PostgreSQL,2,5.1
cloud security analyst,AWS,32,97.0
cloud security analyst,Incident Response,31,93.9
cloud security analyst,Linux,31,93.9
cloud security analyst,Windows,31,93.9
cloud security analyst,AWS Security,31,93.9
cloud security analyst,Unix,31,93.9
cloud security analyst,Risk Management,1,3.0
cloud security architect,AWS,10,20.4
cloud security architect,Azure,8,16.3
cloud security architect,GCP,6,12.2
cloud security architect,Cybersecurity,5,10.2
cloud security architect,CISSP,4,8.2
cloud security architect,Risk Management,2,4.1
cloud security architect,SIEM,2,4.1
cloud security architect,AWS Security,2,4.1
cloud security architect,DevOps,2,4.1
cloud security architect,Python,2,4.1
cloud security architect,SOC 2,1,2.0
cloud security architect,Zero Trust,1,2.0
cloud security architect,Splunk,1,2.0
cloud security architect,Kubernetes,1,2.0
cloud security architect,Penetration Testing,1,2.0
cloud security engineer,AWS,9,45.0
cloud security engineer,Azure,9,45.0
cloud security engineer,Incident Response,8,40.0
cloud security engineer,GCP,5,25.0
cloud security engineer,DevOps,4,20.0
cloud security engineer,Cybersecurity,4,20.0
cloud security engineer,Python,2,10.0
cloud security engineer,Zero Trust,1,5.0
cloud security engineer,Penetration Testing,1,5.0
cloud security engineer,Prototyping,1,5.0
cloud security engineer,Spark,1,5.0
cloud security engineer,PowerShell,1,5.0
cloud security engineer,CISSP,1,5.0
cloud security engineer,Risk Management,1,5.0
cloud security engineer,Ruby,1,5.0
cloud software engineer,Java,8,47.1
cloud software engineer,Big Data,6,35.3
cloud software engineer,System Design,5,29.4
cloud software engineer,Hadoop,4,23.5
cloud software engineer,Kubernetes,4,23.5
cloud software engineer,Docker,4,23.5
cloud software engineer,AWS,4,23.5
cloud software engineer,Python,4,23.5
cloud software engineer,Linux,3,17.6
cloud software engineer,Ansible,3,17.6
cloud software engineer,CI/CD,3,17.6
cloud software engineer,NoSQL,2,11.8
cloud software engineer,C++,2,11.8
cloud software engineer,Azure,2,11.8
cloud software engineer,Git,2,11.8
cloud solutions architect,Azure,5,41.7
cloud solutions architect,AWS,3,25.0
cloud solutions architect,Cybersecurity,3,25.0
cloud solutions architect,Active Directory,2,16.7
cloud solutions architect,GCP,1,8.3
cloud solutions architect,Excel,1,8.3
cloud solutions architect,DevOps,1,8.3
cloud solutions architect,Prototyping,1,8.3
cloud solutions architect,Kubernetes,1,8.3
cloud solutions architect,Jenkins,1,8.3
cloud solutions architect,Docker,1,8.3
cloud systems administrator,Linux,10,90.9
cloud systems administrator,AWS,6,54.5
cloud systems administrator,Azure,6,54.5
cloud systems administrator,Bash,5,45.5
cloud systems administrator,Python,5,45.5
cloud systems administrator,Windows,5,45.5
cloud systems administrator,Hadoop,4,36.4
cloud systems administrator,Cassandra,4,36.4
cloud systems administrator,Swift,4,36.4
cloud systems administrator,Kubernetes,3,27.3
cloud systems administrator,Distributed Systems,3,27.3
cloud systems administrator,Java,2,18.2
cloud systems administrator,Big Data,2,18.2
cloud systems administrator,Unix,2,18.2
cloud systems administrator,PowerShell,2,18.2
cmm programmer,Excel,2,9.1
cnc programmer,Windows,3,4.0
cnc programmer,Linear,3,4.0
cnc programmer,Angular,3,4.0
cnc programmer,Fine-tuning,2,2.7
cnc programmer,Prototyping,2,2.7
cnc programmer,Rust,1,1.3
cnc programmer/operator,C++,1,10.0
cnc programmer/operator,Java,1,10.0
cobol developer,SQL,5,41.7
cobol developer,Unix,3,25.0
cobol developer,Unit Testing,2,16.7
cobol developer,SSIS,1,8.3
cobol developer,Bash,1,8.3
cobol developer,Linux,1,8.3
cobol developer,SAS,1,8.3
computer numerical control programmer,Linear,1,5.3
computer numerical control programmer,Angular,1,5.3
computer vision engineer,Deep Learning,62,86.1
computer vision engineer,Python,15,20.8
computer vision engineer,C++,12,16.7
computer vision engineer,Machine Learning,8,11.1
computer vision engineer,PyTorch,5,6.9
computer vision engineer,TensorFlow,4,5.6
computer vision engineer,Linux,3,4.2
computer vision engineer,AWS,2,2.8
computer vision engineer,Azure,2,2.8
computer vision engineer,Rust,2,2.8
computer vision engineer,Linear,2,2.8
computer vision engineer,DevOps,1,1.4
computer vision engineer,GCP,1,1.4
computer vision engineer,Big Data,1,1.4
computer vision engineer,Data Analysis,1,1.4
consulting systems engineer,VMware,6,50.0
consulting systems engineer,Excel,3,25.0
consulting systems engineer,AWS,1,8.3
consulting systems engineer,Cybersecurity,1,8.3
consulting systems engineer,Salesforce,1,8.3
control systems engineer,System Design,22,16.2
control systems engineer,Cybersecurity,11,8.1
control systems engineer,MATLAB,6,4.4
control systems engineer,VMware,6,4.4
control systems engineer,C++,5,3.7
control systems engineer,Data Analysis,4,2.9
control systems engineer,SQL,2,1.5
control systems engineer,Python,2,1.5
control systems engineer,Git,2,1.5
control systems engineer,Linux,2,1.5
control systems engineer,Fine-tuning,1,0.7
control systems engineer,Windows,1,0.7
control systems engineer,Prototyping,1,0.7
control systems engineer,PHP,1,0.7
controls automation engineer,System Design,1,6.2
controls systems engineer,MATLAB,2,9.1
controls systems engineer,C++,2,9.1
controls systems engineer,Excel,2,9.1
controls systems engineer,Linux,1,4.5
controls systems engineer,System Design,1,4.5
controls systems engineer,.NET,1,4.5
controls systems engineer,Java,1,4.5
controls systems engineer,Python,1,4.5
customer service representative/data analyst/data entry clerk,SQL,86,100.0
customer service representative/data analyst/data entry clerk,Tableau,86,100.0
customer service representative/data analyst/data entry clerk,ETL,86,100.0
customer service representative/data analyst/data entry clerk,Data Visualization,86,100.0
customer service representative/data analyst/data entry clerk,Power BI,86,100.0
customer service representative/data analyst/data entry clerk,Python,86,100.0
customer service representative/data analyst/data entry clerk,Data Analysis,86,100.0
customer service representative/data analyst/data entry clerk,A/B Testing,86,100.0
cyber assurance risk services analyst,Risk Management,13,100.0
cyber defense analyst,Incident Response,7,38.9
cyber defense analyst,Cybersecurity,7,38.9
cyber defense analyst,Excel,5,27.8
cyber defense analyst,Risk Management,5,27.8
cyber defense analyst,Linux,5,27.8
cyber defense analyst,Unix,4,22.2
cyber defense analyst,Splunk,3,16.7
cyber defense analyst,DevOps,1,5.6
cyber defense analyst,Machine Learning,1,5.6
cyber defense analyst,Penetration Testing,1,5.6
cyber defense analyst,Big Data,1,5.6
cyber defense analyst,Windows,1,5.6
cyber defense analyst,AWS,1,5.6
cyber defense analyst,Azure,1,5.6
cyber defense analyst,SIEM,1,5.6
cyber engineer,Cybersecurity,10,43.5
cyber engineer,Windows,6,26.1
cyber engineer,Linux,5,21.7
cyber engineer,System Design,4,17.4
cyber engineer,SIEM,4,17.4
cyber engineer,Python,4,17.4
cyber engineer,Incident Response,3,13.0
cyber engineer,CISSP,3,13.0
cyber engineer,C++,3,13.0
cyber engineer,Unix,3,13.0
cyber engineer,Firewalls,3,13.0
cyber engineer,CI/CD,2,8.7
cyber engineer,Penetration Testing,2,8.7
cyber engineer,Kafka,2,8.7
cyber engineer,Splunk,2,8.7
cyber intelligence analyst,Cybersecurity,6,33.3
cyber intelligence analyst,Incident Response,2,11.1
cyber intelligence analyst,CISSP,1,5.6
cyber intelligence analyst,Risk Management,1,5.6
cyber intelligence analyst,Active Directory,1,5.6
cyber security,Cybersecurity,6,37.5
cyber security,Risk Management,3,18.8
cyber security,Incident Response,2,12.5
cyber security,Linux,2,12.5
cyber security,Windows,2,12.5
cyber security,Python,2,12.5
cyber security,React,2,12.5
cyber security,DevOps,1,6.2
cyber security,Firewalls,1,6.2
cyber security,PowerShell,1,6.2
cyber security,AWS,1,6.2
cyber security,SIEM,1,6.2
cyber security,AWS Security,1,6.2
cyber security,Bash,1,6.2
cyber security,Spring,1,6.2
cyber security analyst,Cybersecurity,32,40.0
cyber security analyst,Incident Response,24,30.0
cyber security analyst,Windows,21,26.2
cyber security analyst,Linux,14,17.5
cyber security analyst,Risk Management,10,12.5
cyber security analyst,SIEM,8,10.0
cyber security analyst,Firewalls,7,8.8
cyber security analyst,Azure,5,6.2
cyber security analyst,CISSP,4,5.0
cyber security analyst,Penetration Testing,3,3.8
cyber security analyst,Splunk,3,3.8
cyber security analyst,Unix,2,2.5
cyber security analyst,Microservices,2,2.5
cyber security analyst,SQL,2,2.5
cyber security analyst,Oracle,2,2.5
cyber security architect,Firewalls,8,32.0
cyber security architect,DevOps,6,24.0
cyber security architect,Cybersecurity,6,24.0
cyber security architect,Incident Response,3,12.0
cyber security architect,System Design,2,8.0
cyber security architect,Risk Management,2,8.0
cyber security architect,Azure,2,8.0
cyber security architect,CISSP,1,4.0
cyber security architect,Windows,1,4.0
cyber security architect,Penetration Testing,1,4.0
cyber security architect,AWS,1,4.0
cyber security architect,SIEM,1,4.0
cyber security engineer,Cybersecurity,25,46.3
cyber security engineer,Risk Management,11,20.4
cyber security engineer,Incident Response,9,16.7
cyber security engineer,CISSP,6,11.1
cyber security engineer,Linux,6,11.1
cyber security engineer,Windows,5,9.3
cyber security engineer,AWS,4,7.4
cyber security engineer,Splunk,3,5.6
cyber security engineer,Firewalls,3,5.6
cyber security engineer,Azure,3,5.6
cyber security engineer,Penetration Testing,3,5.6
cyber security engineer,Python,3,5.6
cyber security engineer,SIEM,2,3.7
cyber security engineer,AWS Security,2,3.7
cyber security engineer,Bash,2,3.7
cyber security manager,Cybersecurity,9,47.4
cyber security manager,Incident Response,8,42.1
cyber security manager,CISSP,5,26.3
cyber security manager,Risk Management,4,21.1
cyber security manager,SIEM,3,15.8
cyber security manager,Firewalls,2,10.5
cyber security manager,Penetration Testing,2,10.5
cyber security manager,VMware,1,5.3
cyber security manager,Windows,1,5.3
cyber security manager,Azure,1,5.3
cyber security manager,Swift,1,5.3
cyber security manager,AWS,1,5.3
cyber security specialist,Cybersecurity,11,42.3
cyber security specialist,Risk Management,7,26.9
cyber security specialist,Firewalls,4,15.4
cyber security specialist,Azure,2,7.7
cyber security specialist,Incident Response,2,7.7
cyber security specialist,Windows,2,7.7
cyber security specialist,CISSP,2,7.7
cyber security specialist,GCP,1,3.8
cyber security specialist,SIEM,1,3.8
cyber security specialist,SQL,1,3.8
cyber security specialist,System Design,1,3.8
cyber security technical writer,Risk Management,3,27.3
cyber security technical writer,Cybersecurity,2,18.2
cyber security technical writer,CISSP,2,18.2
cyber security technical writer,Incident Response,1,9.1
cyber software engineer,Linux,6,40.0
cyber software engineer,C++,4,26.7
cyber software engineer,DevOps,2,13.3
cyber software engineer,Java,2,13.3
cyber software engineer,Windows,2,13.3
cyber software engineer,Rust,1,6.7
cyber software engineer,Python,1,6.7
cyber systems engineer,Cybersecurity,6,21.4
cyber systems engineer,Risk Management,6,21.4
cyber systems engineer,DevOps,2,7.1
cyber systems engineer,Linux,2,7.1
cyber systems engineer,Jenkins,2,7.1
cyber systems engineer,CI/CD,2,7.1
cyber systems engineer,AWS,2,7.1
cyber systems engineer,Elasticsearch,2,7.1
cyber systems engineer,Microservices,2,7.1
cyber systems engineer,Active Directory,1,3.6
cybersecurity,Cybersecurity,20,90.9
cybersecurity,Incident Response,9,40.9
cybersecurity,Risk Management,5,22.7
cybersecurity,AWS,3,13.6
cybersecurity,Azure,3,13.6
cybersecurity,Oracle,2,9.1
cybersecurity,Penetration Testing,1,4.5
cybersecurity,HTML,1,4.5
cybersecurity,Ruby,1,4.5
cybersecurity,CSS,1,4.5
cybersecurity,Node.js,1,4.5
cybersecurity,Software Architecture,1,4.5
cybersecurity,Microservices,1,4.5
cybersecurity,Python,1,4.5
cybersecurity,Java,1,4.5
cybersecurity analyst,Cybersecurity,28,87.5
cybersecurity analyst,Incident Response,11,34.4
cybersecurity analyst,Risk Management,8,25.0
cybersecurity analyst,Firewalls,5,15.6
cybersecurity analyst,SIEM,4,12.5
cybersecurity analyst,Data Analysis,3,9.4
cybersecurity analyst,Splunk,2,6.2
cybersecurity analyst,CISSP,2,6.2
cybersecurity analyst,OWASP,2,6.2
cybersecurity analyst,Segment,1,3.1
cybersecurity analyst,Excel,1,3.1
cybersecurity analyst,Statistical Analysis,1,3.1
cybersecurity analyst,Windows,1,3.1
cybersecurity analyst,Linux,1,3.1
cybersecurity analyst,Azure,1,3.1
cybersecurity architect,Cybersecurity,13,100.0
cybersecurity architect,Risk Management,5,38.5
cybersecurity architect,System Design,3,23.1
cybersecurity architect,CISSP,2,15.4
cybersecurity architect,SIEM,2,15.4
cybersecurity architect,Firewalls,2,15.4
cybersecurity architect,Incident Response,1,7.7
cybersecurity architect,Penetration Testing,1,7.7
cybersecurity architect,Ruby,1,7.7
cybersecurity architect,PowerShell,1,7.7
cybersecurity architect,Linux,1,7.7
cybersecurity architect,Windows,1,7.7
cybersecurity architect,C++,1,7.7
cybersecurity architect,Python,1,7.7
cybersecurity architect,Segment,1,7.7
cybersecurity engineer,Cybersecurity,69,98.6
cybersecurity engineer,Risk Management,18,25.7
cybersecurity engineer,SIEM,11,15.7
cybersecurity engineer,Firewalls,11,15.7
cybersecurity engineer,System Design,7,10.0
cybersecurity engineer,Linux,7,10.0
cybersecurity engineer,Incident Response,6,8.6
cybersecurity engineer,Splunk,6,8.6
cybersecurity engineer,Windows,5,7.1
cybersecurity engineer,CISSP,5,7.1
cybersecurity engineer,Zero Trust,3,4.3
cybersecurity engineer,Penetration Testing,3,4.3
cybersecurity engineer,SAP,2,2.9
cybersecurity engineer,HTML,2,2.9
cybersecurity engineer,Active Directory,1,1.4
cybersecurity operations manager,Cybersecurity,22,100.0
cybersecurity operations manager,Incident Response,21,95.5
cybersecurity operations manager,Linux,1,4.5
cybersecurity operations manager,VMware,1,4.5
cybersecurity operations manager,Windows,1,4.5
cybersecurity operations manager,Splunk,1,4.5
cybersecurity operations manager,CISSP,1,4.5
cybersecurity operations manager,Oracle,1,4.5
cybersecurity specialist,Cybersecurity,27,93.1
cybersecurity specialist,Risk Management,6,20.7
cybersecurity specialist,Python,3,10.3
cybersecurity specialist,Splunk,3,10.3
cybersecurity specialist,Azure,1,3.4
cybersecurity specialist,CISSP,1,3.4
cybersecurity specialist,Windows,1,3.4
cybersecurity specialist,Firewalls,1,3.4
cybersecurity specialist,Active Directory,1,3.4
cybersecurity specialist,DevOps,1,3.4
cyberware engineer,C++,12,100.0
cyberware engineer,Cybersecurity,12,100.0
data analyst,SQL,278,34.2
data analyst,Data Analysis,244,30.0
data analyst,Tableau,163,20.1
data analyst,Python,150,18.5
data analyst,Excel,145,17.9
data analyst,Data Visualization,129,15.9
data analyst,Power BI,113,13.9
data analyst,ETL,60,7.4
data analyst,Statistical Analysis,52,6.4
data analyst,Big Data,40,4.9
data analyst,Machine Learning,40,4.9
data analyst,Data Governance,39,4.8
data analyst,Snowflake,35,4.3
data analyst,SAS,33,4.1
data analyst,AWS,32,3.9
data architect,SQL,61,31.3
data architect,ETL,47,24.1
data architect,Data Modeling,44,22.6
data architect,Data Governance,39,20.0
data architect,AWS,36,18.5
data architect,Azure,32,16.4
data architect,Big Data,27,13.8
data architect,Snowflake,26,13.3
data architect,Python,25,12.8
data architect,Data Warehousing,24,12.3
data architect,NoSQL,17,8.7
data architect,Spark,15,7.7
data architect,Oracle,14,7.2
data architect,Data Analysis,13,6.7
data architect,Hadoop,13,6.7
data developer,ETL,10,76.9
data developer,Azure,9,69.2
data developer,SSIS,8,61.5
data developer,SQL,6,46.2
data developer,Unit Testing,6,46.2
data developer,Kanban,6,46.2
data developer,Data Pipeline,2,15.4
data developer,DevOps,2,15.4
data developer,AWS,2,15.4
data developer,Python,2,15.4
data developer,Data Analysis,2,15.4
data developer,Data Modeling,1,7.7
data developer,.NET,1,7.7
data developer,Big Data,1,7.7
data developer,NumPy,1,7.7
data engineer,Python,551,47.1
data engineer,SQL,399,34.1
data engineer,ETL,357,30.5
data engineer,Java,324,27.7
data engineer,Scala,322,27.5
data engineer,Snowflake,317,27.1
data engineer,Big Data,314,26.8
data engineer,Machine Learning,309,26.4
data engineer,AWS,294,25.1
data engineer,NoSQL,280,23.9
data engineer,Data Warehousing,263,22.5
data engineer,Spark,250,21.4
data engineer,Microservices,230,19.7
data engineer,Azure,221,18.9
data engineer,Redshift,217,18.5
data engineer manager,AWS,6,20.7
data engineer manager,Data Warehousing,5,17.2
data engineer manager,ETL,4,13.8
data engineer manager,Big Data,4,13.8
data engineer manager,Data Governance,4,13.8
data engineer manager,Machine Learning,4,13.8
data engineer manager,Redshift,3,10.3
data engineer manager,Spark,3,10.3
data engineer manager,Python,3,10.3
data engineer manager,SQL,2,6.9
data engineer manager,Snowflake,2,6.9
data engineer manager,Azure,2,6.9
data engineer manager,Terraform,2,6.9
data engineer manager,Airflow,2,6.9
data engineer manager,Helm,2,6.9
data platform engineer,SQL,6,42.9
data platform engineer,Machine Learning,4,28.6
data platform engineer,AWS,3,21.4
data platform engineer,Java,3,21.4
data platform engineer,Data Modeling,3,21.4
data platform engineer,Azure,3,21.4
data platform engineer,Kubernetes,2,14.3
data platform engineer,ETL,2,14.3
data platform engineer,Salesforce,2,14.3
data platform engineer,GraphQL,2,14.3
data platform engineer,Python,2,14.3
data platform engineer,Spring,1,7.1
data platform engineer,Unit Testing,1,7.1
data platform engineer,CI/CD,1,7.1
data platform engineer,Docker,1,7.1
data scientist,Machine Learning,362,61.9
data scientist,Python,242,41.4
data scientist,SQL,149,25.5
data scientist,Data Analysis,107,18.3
data scientist,Statistical Analysis,70,12.0
data scientist,Deep Learning,69,11.8
data scientist,Data Visualization,69,11.8
data scientist,AWS,68,11.6
data scientist,NLP,62,10.6
data scientist,Big Data,60,10.3
data scientist,Tableau,56,9.6
data scientist,Spark,53,9.1
data scientist,PyTorch,39,6.7
data scientist,TensorFlow,38,6.5
data scientist,Java,36,6.2
data scientist data scientist,Machine Learning,2,14.3
data scientist expert,Segment,13,100.0
data security analyst,Risk Management,6,42.9
data security analyst,VMware,4,28.6
data security analyst,Incident Response,3,21.4
data security analyst,Cybersecurity,3,21.4
data security analyst,Excel,2,14.3
data security analyst,Data Analysis,2,14.3
data security analyst,SQL,1,7.1
data security analyst,Penetration Testing,1,7.1
data security analyst,Firewalls,1,7.1
data security analyst,Linux,1,7.1
data security analyst,Windows,1,7.1
data security analyst,Unix,1,7.1
data security analyst,Power BI,1,7.1
data security analyst,PowerShell,1,7.1
data security analyst,Python,1,7.1
data warehouse analyst,SQL,7,58.3
data warehouse analyst,Tableau,5,41.7
data warehouse analyst,Power BI,5,41.7
data warehouse analyst,Data Analysis,5,41.7
data warehouse analyst,Informatica,5,41.7
data warehouse analyst,Snowflake,5,41.7
data warehouse analyst,ETL,4,33.3
data warehouse analyst,Data Warehousing,4,33.3
data warehouse analyst,Prototyping,3,25.0
data warehouse analyst,Data Modeling,3,25.0
data warehouse analyst,Data Governance,1,8.3
data warehouse analyst,DevOps,1,8.3
data warehouse analyst,Linux,1,8.3
data warehouse analyst,Terraform,1,8.3
data warehouse analyst,CI/CD,1,8.3
database administrator,SQL,112,57.7
database administrator,Oracle,63,32.5
database administrator,AWS,29,14.9
database administrator,Linux,26,13.4
database administrator,Windows,22,11.3
database administrator,Azure,21,10.8
database administrator,PostgreSQL,20,10.3
database administrator,ETL,20,10.3
database administrator,NoSQL,18,9.3
database administrator,Data Modeling,16,8.2
database administrator,Unix,14,7.2
database administrator,MySQL,14,7.2
database administrator,Python,11,5.7
database administrator,DevOps,10,5.2
database administrator,Big Data,9,4.6
database architect,SQL,9,42.9
database architect,Data Governance,6,28.6
database architect,Oracle,5,23.8
database architect,ETL,4,19.0
database architect,Big Data,3,14.3
database architect,MongoDB,3,14.3
database architect,AWS,3,14.3
database architect,Data Analysis,3,14.3
database architect,Linux,2,9.5
database architect,Java,2,9.5
database architect,Data Modeling,2,9.5
database architect,Data Visualization,2,9.5
database architect,Cybersecurity,2,9.5
database architect,Risk Management,2,9.5
database architect,Workflow Automation,2,9.5
database developer,SQL,30,71.4
database developer,ETL,12,28.6
database developer,Python,8,19.0
database developer,Oracle,8,19.0
database developer,Java,8,19.0
database developer,Data Modeling,7,16.7
database developer,MySQL,5,11.9
database developer,SSIS,5,11.9
database developer,AWS,5,11.9
database developer,Jenkins,4,9.5
database developer,Azure,4,9.5
database developer,PostgreSQL,4,9.5
database developer,JavaScript,4,9.5
database developer,Jira,4,9.5
database developer,Data Warehousing,3,7.1
database engineer,SQL,25,46.3
database engineer,AWS,8,14.8
database engineer,Oracle,8,14.8
database engineer,ETL,6,11.1
database engineer,Linux,6,11.1
database engineer,Python,6,11.1
database engineer,Azure,5,9.3
database engineer,MySQL,5,9.3
database engineer,DevOps,4,7.4
database engineer,PostgreSQL,4,7.4
database engineer,MongoDB,4,7.4
database engineer,Data Analysis,4,7.4
database engineer,Excel,3,5.6
database engineer,Big Data,3,5.6
database engineer,Data Warehousing,3,5.6
datastage developer,ETL,9,81.8
datastage developer,SQL,7,63.6
datastage developer,AWS,3,27.3
datastage developer,XML,3,27.3
datastage developer,Linux,3,27.3
datastage developer,Unix,3,27.3
datastage developer,Snowflake,3,27.3
datastage developer,Data Analysis,2,18.2
datastage developer,Java,2,18.2
datastage developer,Windows,1,9.1
datastage developer,Data Visualization,1,9.1
datastage developer,DevOps,1,9.1
datastage developer,Tableau,1,9.1
datastage developer,Data Warehousing,1,9.1
datastage developer,Jenkins,1,9.1
ddi network engineer,DevOps,177,100.0
ddi network engineer,Windows,177,100.0
ddi network engineer,CI/CD,177,100.0
ddi network engineer,PowerShell,177,100.0
ddi network engineer,Python,177,100.0
design release engineer,Data Analysis,1,4.0
design release engineer,System Design,1,4.0
desktop support,Windows,22,53.7
desktop support,Active Directory,15,36.6
desktop support,ServiceNow,8,19.5
desktop support,Excel,4,9.8
desktop support,Azure,2,4.9
desktop support,Cybersecurity,2,4.9
desktop support,SAP,1,2.4
desktop support,SQL,1,2.4
desktop support,PowerShell,1,2.4
desktop support analyst,Windows,13,48.1
desktop support analyst,Active Directory,7,25.9
desktop support analyst,Excel,3,11.1
desktop support analyst,ServiceNow,2,7.4
desktop support analyst,Firewalls,2,7.4
desktop support analyst,PowerShell,2,7.4
desktop support analyst,VMware,1,3.7
desktop support analyst,SQL,1,3.7
desktop support analyst,Linux,1,3.7
desktop support engineer,Windows,12,63.2
desktop support engineer,Active Directory,7,36.8
desktop support engineer,ServiceNow,4,21.1
desktop support engineer,Azure,4,21.1
desktop support engineer,Excel,3,15.8
desktop support engineer,PowerShell,1,5.3
desktop support engineer,Linux,1,5.3
desktop support specialist,Windows,37,48.7
desktop support specialist,Active Directory,28,36.8
desktop support specialist,ServiceNow,11,14.5
desktop support specialist,Excel,6,7.9
desktop support specialist,Jira,3,3.9
desktop support specialist,Firewalls,3,3.9
desktop support specialist,Cybersecurity,2,2.6
desktop support specialist,Swift,2,2.6
desktop support specialist,Salesforce,1,1.3
desktop support specialist,Unix,1,1.3
desktop support specialist,PowerShell,1,1.3
desktop support specialist,Linux,1,1.3
desktop support specialist,SAP,1,1.3
desktop support technician,Windows,43,43.0
desktop support technician,Active Directory,25,25.0
desktop support technician,ServiceNow,5,5.0
desktop support technician,Excel,4,4.0
desktop support technician,Cybersecurity,4,4.0
desktop support technician,Linux,3,3.0
desktop support technician,Azure,3,3.0
desktop support technician,MCP,2,2.0
desktop support technician,Unix,2,2.0
desktop support technician,Jira,2,2.0
desktop support technician,Python,2,2.0
desktop support technician,Incident Response,1,1.0
desktop support technician,Swift,1,1.0
desktop support technician,Oracle,1,1.0
desktop support technician,VMware,1,1.0
developer technology engineer,C++,4,40.0
developer technology engineer,Machine Learning,2,20.0
developer technology engineer,Deep Learning,2,20.0
devops,DevOps,18,94.7
devops,CI/CD,7,36.8
devops,AWS,5,26.3
devops,Jenkins,4,21.1
devops,Azure,4,21.1
devops,Linux,4,21.1
devops,Docker,3,15.8
devops,GitHub,3,15.8
devops,Git,2,10.5
devops,Java,2,10.5
devops,Kubernetes,2,10.5
devops,Ansible,2,10.5
devops,SQL,1,5.3
devops,Spring,1,5.3
devops,jQuery,1,5.3
devops engineer,DevOps,304,94.4
devops engineer,CI/CD,167,51.9
devops engineer,Terraform,147,45.7
devops engineer,Kubernetes,142,44.1
devops engineer,Docker,124,38.5
devops engineer,AWS,107,33.2
devops engineer,Python,101,31.4
devops engineer,Jenkins,70,21.7
devops engineer,Linux,65,20.2
devops engineer,Ansible,63,19.6
devops engineer,Azure,54,16.8
devops engineer,Bash,51,15.8
devops engineer,Git,41,12.7
devops engineer,Java,38,11.8
devops engineer,GitHub,31,9.6
devops platform engineer,DevOps,41,100.0
devops platform engineer,Kubernetes,40,97.6
devops platform engineer,Ruby,40,97.6
devops platform engineer,CI/CD,40,97.6
devops platform engineer,GitLab,40,97.6
devops platform engineer,Terraform,40,97.6
devops platform engineer,Python,40,97.6
devops platform engineer,Ansible,40,97.6
digital business analyst,SAP,2,11.8
digital business analyst,SQL,2,11.8
digital business analyst,Power BI,1,5.9
digital business analyst,Python,1,5.9
digital business analyst,Alteryx,1,5.9
digital business analyst,Salesforce,1,5.9
digital business analyst,Windows,1,5.9
digital business analyst,Active Directory,1,5.9
digital business analyst,MuleSoft,1,5.9
digital business analyst,.NET,1,5.9
digital business analyst,Angular,1,5.9
digital business analyst,Java,1,5.9
digital business analyst,Azure,1,5.9
digital product manager,User Research,3,11.5
digital product manager,Segment,1,3.8
digital product manager,A/B Testing,1,3.8
dotnet developer,.NET,48,92.3
dotnet developer,SQL,38,73.1
dotnet developer,JavaScript,20,38.5
dotnet developer,Azure,18,34.6
dotnet developer,HTML,15,28.8
dotnet developer,CSS,14,26.9
dotnet developer,jQuery,12,23.1
dotnet developer,Angular,10,19.2
dotnet developer,Git,8,15.4
dotnet developer,Unit Testing,7,13.5
dotnet developer,Windows,7,13.5
dotnet developer,MySQL,5,9.6
dotnet developer,Microservices,5,9.6
dotnet developer,React,5,9.6
dotnet developer,REST API,4,7.7
dynamics developer,Dynamics 365,9,64.3
dynamics developer,Azure,6,42.9
dynamics developer,DevOps,3,21.4
dynamics developer,Cybersecurity,2,14.3
dynamics developer,HTML,2,14.3
dynamics developer,JavaScript,2,14.3
dynamics developer,Unit Testing,2,14.3
dynamics developer,SQL,1,7.1
dynamics developer,.NET,1,7.1
dynamics developer,SSIS,1,7.1
dynamics developer,Power BI,1,7.1
dynamics developer,CI/CD,1,7.1
dynamics developer,GitHub,1,7.1
electrical automation engineer,Data Analysis,1,5.9
electrical engineer,System Design,2,18.2
electrical engineer,MATLAB,2,18.2
electrical engineer,Excel,1,9.1
electrical engineer,C++,1,9.1
electrical engineer,Windows,1,9.1
electrical engineer,Linux,1,9.1
electrical engineer,Python,1,9.1
electrical engineer,Prototyping,1,9.1
electrical systems engineer,System Design,4,12.1
electrical systems engineer,Windows,2,6.1
electrical systems engineer,HTML,2,6.1
electrical systems engineer,C++,2,6.1
electrical systems engineer,Confluence,1,3.0
electrical systems engineer,Data Analysis,1,3.0
electrical systems engineer,Prototyping,1,3.0
electrical systems engineer,Linux,1,3.0
electrical systems engineer,Python,1,3.0
electrical systems engineer,MATLAB,1,3.0
electrical test engineer,Python,6,25.0
electrical test engineer,Data Analysis,4,16.7
electrical test engineer,System Design,3,12.5
electrical test engineer,Prototyping,3,12.5
electrical test engineer,Windows,1,4.2
electrical test engineer,C++,1,4.2
electrical test engineer,Machine Learning,1,4.2
embedded engineer,C++,25,61.0
embedded engineer,Linux,12,29.3
embedded engineer,Python,7,17.1
embedded engineer,Unit Testing,5,12.2
embedded engineer,Bash,5,12.2
embedded engineer,Software Architecture,4,9.8
embedded engineer,CI/CD,4,9.8
embedded engineer,Windows,3,7.3
embedded engineer,Prototyping,3,7.3
embedded engineer,MATLAB,3,7.3
